,user_id,anime_id,rating
68119,224404,3457,10.0
68120,224404,4752,9.0
68121,224409,28623,9.0
68122,224409,31043,8.0
68123,224409,30544,7.0
68124,224409,28907,9.0
68125,224409,31637,9.0
68126,224409,12189,10.0
68127,224409,18897,9.0
68128,224409,31240,7.0
68129,224409,31737,7.0
68130,224444,2759,7.0
68131,224444,3784,8.0
68132,224444,3785,6.0
68133,224444,30,10.0
68134,224444,31,7.0
68135,224444,32,8.0
68136,224453,1575,10.0
68137,224453,877,8.0
68138,224453,19815,8.0
68139,224453,16498,8.0
68140,224453,9253,9.0
68141,224469,18679,7.0
68142,224469,66,9.0
68143,224469,31043,9.0
68144,224469,28851,8.0
68145,224469,30276,9.0
68146,224469,199,9.0
68147,224478,431,9.0
68148,224478,416,8.0
68149,224478,512,8.0
68150,224478,164,6.0
68151,224478,597,7.0
68152,224478,199,9.0
68153,224478,513,10.0
68154,224478,523,9.0
68155,224501,269,9.0
68156,224501,1482,9.0
68157,224501,5060,7.0
68158,224501,3588,9.0
68159,224501,1887,9.0
68160,224501,164,9.0
68161,224501,20,9.0
68162,224501,199,10.0
68163,224501,849,10.0
68164,224501,2001,10.0
68165,224505,1535,10.0
68166,224505,6045,9.0
68167,224505,9656,9.0
68168,224505,2034,10.0
68169,224505,3470,7.0
68170,224505,7647,3.0
68171,224532,11111,10.0
68172,224532,35849,10.0
68173,224532,21431,9.0
68174,224532,8074,9.0
68175,224532,31240,9.0
68176,224532,31765,10.0
68177,224539,857,8.0
68178,224539,530,9.0
68179,224539,1686,8.0
68180,224539,1575,10.0
68181,224539,25537,10.0
68182,224539,317,5.0
68183,224539,31933,9.0
68184,224539,30,8.0
68185,224539,35848,9.0
68186,224539,269,7.0
68187,224549,21881,10.0
68188,224549,60,10.0
68189,224549,30503,8.0
68190,224549,13601,10.0
68191,224549,11757,10.0
68192,224562,5525,2.0
68193,224562,36511,1.0
68194,224562,777,6.0
68195,224562,32995,10.0
68196,224562,23283,10.0
68197,224565,16498,8.0
68198,224565,59,8.0
68199,224565,61,7.0
68200,224565,120,10.0
68201,224565,245,8.0
68202,224565,3092,9.0
68203,224565,20,10.0
68204,224594,28223,5.0
68205,224594,41120,6.0
68206,224594,10408,5.0
68207,224594,16782,5.0
68208,224594,437,7.0
68209,224594,37779,7.0
68210,224611,1535,10.0
68211,224611,223,10.0
68212,224611,225,10.0
68213,224611,813,10.0
68214,224611,154,10.0
68215,224611,392,10.0
68216,224652,269,7.0
68217,224652,1535,9.0
68218,224652,5114,10.0
68219,224652,11061,10.0
68220,224652,37999,9.0
68221,224652,38524,10.0
68222,224652,34443,5.0
68223,224770,36649,9.0
68224,224770,5114,10.0
68225,224770,11061,10.0
68226,224770,4898,6.0
68227,224770,32949,4.0
68228,224808,31964,8.0
68229,224808,33486,8.0
68230,224808,36456,9.0
68231,224808,1535,9.0
68232,224808,37349,9.0
68233,224808,23755,9.0
68234,224808,11757,9.0
68235,224808,21881,8.0
68236,224829,4752,8.0
68237,224829,572,10.0
68238,224829,512,10.0
68239,224829,585,10.0
68240,224829,164,10.0
68241,224829,853,10.0
68242,224829,199,10.0
68243,224829,513,10.0
68244,224829,523,10.0
68245,224829,3457,8.0
68246,224835,9989,7.0
68247,224835,11111,8.0
68248,224835,9919,8.0
68249,224835,11285,7.0
68250,224835,15037,7.0
68251,224835,1535,10.0
68252,224835,17513,5.0
68253,224835,1571,8.0
68254,224835,8074,5.0
68255,224835,10161,7.0
68256,224885,1686,8.0
68257,224885,3470,10.0
68258,224885,3457,10.0
68259,224885,4752,10.0
68260,224885,1535,9.0
68261,224909,12291,7.0
68262,224909,25013,8.0
68263,224909,269,7.0
68264,224909,20,7.0
68265,224909,2923,6.0
68266,224909,4722,7.0
68267,224914,4898,9.0
68268,224914,1571,7.0
68269,224914,4081,10.0
68270,224914,27,9.0
68271,224914,5300,9.0
68272,224914,5525,7.0
68273,224914,5530,7.0
68274,224914,4896,6.0
68275,224940,22199,9.0
68276,224940,11111,10.0
68277,224940,269,9.0
68278,224940,19815,9.0
68279,224940,11757,8.0
68280,224997,22687,8.0
68281,224997,5114,8.0
68282,224997,22535,10.0
68283,224997,20785,7.0
68284,224997,16498,10.0
68285,224997,22319,10.0
68286,225043,2025,9.0
68287,225043,1535,10.0
68288,225043,121,8.0
68289,225043,43,10.0
68290,225043,164,9.0
68291,225043,20,6.0
68292,225043,199,9.0
68293,225043,269,7.0
68294,225043,19,8.0
68295,225043,21,7.0
68296,225055,21881,10.0
68297,225055,6547,10.0
68298,225055,15809,8.0
68299,225055,10620,10.0
68300,225055,8460,10.0
68301,225055,19815,10.0
68302,225055,16498,10.0
68303,225055,11757,10.0
68304,225077,240,10.0
68305,225077,1530,10.0
68306,225077,1887,8.0
68307,225077,8769,10.0
68308,225077,849,8.0
68309,225077,5042,10.0
68310,225088,1735,7.0
68311,225088,21,8.0
68312,225088,552,9.0
68313,225088,1313,7.0
68314,225088,874,7.0
68315,225088,813,9.0
68316,225088,16498,10.0
68317,225088,235,9.0
68318,225088,20,7.0
68319,225114,235,8.0
68320,225114,11771,10.0
68321,225114,16498,10.0
68322,225114,18397,10.0
68323,225114,35760,10.0
68324,225133,269,8.0
68325,225133,10087,7.0
68326,225133,5114,7.0
68327,225133,28977,9.0
68328,225133,32281,10.0
68329,225133,31240,9.0
68330,225133,16498,10.0
68331,225133,11757,5.0
68332,225133,22319,7.0
68333,225156,317,9.0
68334,225156,5630,9.0
68335,225156,7054,8.0
68336,225156,1210,10.0
68337,225156,2236,10.0
68338,225166,9513,8.0
68339,225166,1535,10.0
68340,225166,8074,7.0
68341,225166,5680,9.0
68342,225166,7791,8.0
68343,225166,1887,6.0
68344,225166,10588,8.0
68345,225166,4224,8.0
68346,225166,1735,5.0
68347,225167,38186,7.0
68348,225167,37991,10.0
68349,225167,34134,9.0
68350,225167,18119,8.0
68351,225167,38524,8.0
68352,225167,28805,9.0
68353,225167,22789,10.0
68354,225167,32093,10.0
68355,225167,34572,7.0
68356,225169,35849,9.0
68357,225169,21,10.0
68358,225169,22199,8.0
68359,225169,33486,9.0
68360,225169,36456,9.0
68361,225169,7791,9.0
68362,225169,32281,10.0
68363,225169,23755,9.0
68364,225169,30276,9.0
68365,225169,35760,9.0
68366,225259,889,9.0
68367,225259,4901,8.0
68368,225259,1519,9.0
68369,225259,1818,9.0
68370,225259,1535,9.0
68371,225259,777,7.0
68372,225259,16498,8.0
68373,225259,25777,8.0
68374,225259,22319,7.0
68375,225259,27899,8.0
68376,225302,37521,9.0
68377,225302,889,8.0
68378,225302,2025,8.0
68379,225302,37349,7.0
68380,225302,30831,9.0
68381,225302,30276,9.0
68382,225302,33926,8.0
68383,225302,37450,8.0
68384,225302,35507,7.0
68385,225317,38000,10.0
68386,225317,21,10.0
68387,225317,16894,10.0
68388,225317,16498,6.0
68389,225317,28171,7.0
68390,225324,101,10.0
68391,225324,17513,4.0
68392,225324,777,10.0
68393,225324,249,9.0
68394,225324,3731,9.0
68395,225324,5680,9.0
68396,225324,6707,5.0
68397,225324,4752,9.0
68398,225324,8861,5.0
68399,225333,9062,9.0
68400,225333,6547,9.0
68401,225333,10067,6.0
68402,225333,392,8.0
68403,225333,121,8.0
68404,225337,235,8.0
68405,225337,21,10.0
68406,225337,40028,10.0
68407,225337,35849,9.0
68408,225337,9760,10.0
68409,225362,7791,9.0
68410,225362,1735,10.0
68411,225362,3731,8.0
68412,225362,7054,8.0
68413,225362,164,10.0
68414,225362,20,9.0
68415,225362,199,10.0
68416,225362,154,10.0
68417,225362,3588,9.0
68418,225362,3470,8.0
68419,225379,6702,10.0
68420,225379,20,10.0
68421,225379,21,10.0
68422,225379,527,10.0
68423,225379,5114,10.0
68424,225405,6547,7.0
68425,225405,11111,7.0
68426,225405,1535,9.0
68427,225405,226,9.0
68428,225405,10620,6.0
68429,225405,23273,8.0
68430,225405,9253,9.0
68431,225405,11757,7.0
68432,225405,22319,8.0
68433,225406,1535,10.0
68434,225406,19815,9.0
68435,225406,30276,9.0
68436,225406,269,8.0
68437,225406,249,7.0
68438,225406,3588,7.0
68439,225409,269,9.0
68440,225409,1735,9.0
68441,225409,48,7.0
68442,225409,1292,9.0
68443,225409,1818,8.0
68444,225409,1535,9.0
68445,225409,121,9.0
68446,225409,20,9.0
68447,225411,22535,8.0
68448,225411,8795,10.0
68449,225411,7724,9.0
68450,225411,9941,9.0
68451,225411,32615,8.0
68452,225431,21,10.0
68453,225431,35790,10.0
68454,225431,269,9.0
68455,225431,11757,10.0
68456,225431,21881,9.0
68457,225431,36474,10.0
68458,225431,20021,10.0
68459,225431,37430,10.0
68460,225434,11111,10.0
68461,225434,9919,9.0
68462,225434,6880,8.0
68463,225434,5114,10.0
68464,225434,14467,5.0
68465,225434,18153,9.0
68466,225434,20507,10.0
68467,225434,16498,9.0
68468,225434,14227,7.0
68469,225453,6547,10.0
68470,225453,6880,10.0
68471,225453,226,10.0
68472,225453,13367,8.0
68473,225453,10620,10.0
68474,225454,269,10.0
68475,225454,2904,10.0
68476,225454,20,10.0
68477,225454,1735,10.0
68478,225454,1686,10.0
68479,225454,2889,10.0
68480,225454,120,10.0
68481,225475,1535,8.0
68482,225475,121,9.0
68483,225475,918,10.0
68484,225475,4898,9.0
68485,225475,6707,7.0
68486,225475,20,7.0
68487,225475,853,10.0
68488,225475,269,7.0
68489,225475,1735,6.0
68490,225481,28223,8.0
68491,225481,28701,9.0
68492,225481,1210,5.0
68493,225481,10161,10.0
68494,225481,12531,10.0
68495,225481,14075,10.0
68496,225491,19429,8.0
68497,225491,11111,7.0
68498,225491,32189,10.0
68499,225491,33028,10.0
68500,225491,38000,10.0
68501,225491,36266,7.0
68502,225500,6347,9.0
68503,225500,8516,9.0
68504,225500,32189,9.0
68505,225500,16592,9.0
68506,225500,9379,9.0
68507,225500,18689,9.0
68508,225500,33028,9.0
68509,225527,1535,7.0
68510,225527,853,10.0
68511,225527,3470,10.0
68512,225527,120,10.0
68513,225527,1604,9.0
68514,225527,2923,9.0
68515,225535,38408,10.0
68516,225535,263,9.0
68517,225535,5114,10.0
68518,225535,11061,10.0
68519,225535,36563,10.0
68520,225535,12859,10.0
68521,225573,21,10.0
68522,225573,1535,10.0
68523,225573,552,7.0
68524,225573,223,9.0
68525,225573,481,10.0
68526,225576,57,10.0
68527,225576,10396,7.0
68528,225576,269,10.0
68529,225576,245,10.0
68530,225576,263,10.0
68531,225576,5258,10.0
68532,225576,1604,10.0
68533,225576,7593,9.0
68534,225576,12445,10.0
68535,225576,2001,10.0
68536,225617,1,10.0
68537,225617,5114,8.0
68538,225617,431,8.0
68539,225617,43,9.0
68540,225617,1210,10.0
68541,225617,10165,9.0
68542,225617,199,9.0
68543,225617,523,8.0
68544,225617,16742,9.0
68545,225617,30,7.0
68546,225637,1535,7.0
68547,225637,5114,10.0
68548,225637,2034,7.0
68549,225637,19,10.0
68550,225637,11757,9.0
68551,225765,14719,10.0
68552,225765,32281,9.0
68553,225765,21105,3.0
68554,225765,41168,3.0
68555,225765,199,9.0
68556,225765,4224,8.0
68557,225773,2251,8.0
68558,225773,7711,9.0
68559,225773,16782,9.0
68560,225773,11771,9.0
68561,225773,585,9.0
68562,225773,12531,9.0
68563,225773,199,9.0
68564,225773,16498,9.0
68565,225773,14289,8.0
68566,225773,2236,9.0
68567,225787,21881,10.0
68568,225787,11759,9.0
68569,225787,6702,10.0
68570,225787,11757,10.0
68571,225787,20021,10.0
68572,225799,1535,9.0
68573,225799,2787,5.0
68574,225799,120,8.0
68575,225799,20,7.0
68576,225799,853,8.0
68577,225799,355,6.0
68578,225799,269,8.0
68579,225799,2923,7.0
68580,225799,849,8.0
68581,225842,777,7.0
68582,225842,8769,10.0
68583,225842,10020,10.0
68584,225842,13659,6.0
68585,225842,10588,9.0
68586,225842,2476,10.0
68587,225842,16498,1.0
68588,225850,31043,8.0
68589,225850,1535,9.0
68590,225850,37520,10.0
68591,225850,34934,6.0
68592,225850,14289,8.0
68593,225850,11757,8.0
68594,225850,22319,9.0
68595,225850,27899,8.0
68596,225850,14227,7.0
68597,225915,20583,8.0
68598,225915,431,9.0
68599,225915,11061,10.0
68600,225915,38000,8.0
68601,225915,30,7.0
68602,225915,31240,9.0
68603,225915,199,7.0
68604,225915,523,6.0
68605,225930,101,7.0
68606,225930,11111,8.0
68607,225930,20787,8.0
68608,225930,1689,10.0
68609,225930,1535,9.0
68610,225930,16918,8.0
68611,225930,10620,9.0
68612,226000,1686,10.0
68613,226000,1482,10.0
68614,226000,1726,10.0
68615,226000,1571,10.0
68616,226000,2026,10.0
68617,226000,2605,9.0
68618,226000,6,10.0
68619,226000,4898,10.0
68620,226029,47,10.0
68621,226029,28121,7.0
68622,226029,38671,8.0
68623,226029,43,8.0
68624,226029,19815,7.0
68625,226029,28171,8.0
68626,226029,6,8.0
68627,226029,23283,7.0
68628,226059,1604,10.0
68629,226059,9513,10.0
68630,226059,269,10.0
68631,226059,1686,6.0
68632,226059,2889,10.0
68633,226059,4835,9.0
68634,226059,8247,10.0
68635,226059,6702,10.0
68636,226059,12049,10.0
68637,226059,20,9.0
68638,226082,31933,9.0
68639,226082,37510,10.0
68640,226082,597,10.0
68641,226082,35848,9.0
68642,226082,37779,10.0
68643,226092,5081,10.0
68644,226092,2251,9.0
68645,226092,3901,9.0
68646,226092,4975,7.0
68647,226092,2924,8.0
68648,226092,245,8.0
68649,226092,2963,9.0
68650,226100,13161,8.0
68651,226100,10568,8.0
68652,226100,1530,10.0
68653,226100,30240,7.0
68654,226100,889,10.0
68655,226100,4975,10.0
68656,226100,918,8.0
68657,226112,205,10.0
68658,226112,11757,5.0
68659,226112,5060,1.0
68660,226112,16498,4.0
68661,226112,21881,2.0
68662,226155,269,8.0
68663,226155,6747,8.0
68664,226155,20,7.0
68665,226155,2993,8.0
68666,226155,1575,9.0
68667,226155,356,9.0
68668,226155,134,8.0
68669,226155,6205,10.0
68670,226155,2236,9.0
68671,226155,3457,7.0
68672,226157,269,8.0
68673,226157,11111,8.0
68674,226157,57,10.0
68675,226157,11703,7.0
68676,226157,226,8.0
68677,226157,4898,7.0
68678,226157,6707,6.0
68679,226157,13601,8.0
68680,226157,15085,2.0
68681,226157,16035,3.0
68682,226197,1,7.0
68683,226197,11061,10.0
68684,226197,20,7.0
68685,226197,21,9.0
68686,226197,1535,9.0
68687,226197,199,10.0
68688,226197,23755,7.0
68689,226253,5060,6.0
68690,226253,21105,9.0
68691,226253,530,10.0
68692,226253,1689,8.0
68693,226253,1535,10.0
68694,226253,245,10.0
68695,226253,10161,9.0
68696,226253,322,8.0
68697,226253,9253,9.0
68698,226253,2923,5.0
68699,226290,2167,9.0
68700,226290,15583,8.0
68701,226290,15225,8.0
68702,226290,8769,8.0
68703,226290,13659,7.0
68704,226290,14749,9.0
68705,226290,27775,9.0
68706,226290,16498,10.0
68707,226290,28171,8.0
68708,226290,16524,9.0
68709,226316,269,3.0
68710,226316,4224,10.0
68711,226316,889,10.0
68712,226316,1519,10.0
68713,226316,226,10.0
68714,226316,384,10.0
68715,226316,20,9.0
68716,226316,4214,10.0
68717,226332,2167,9.0
68718,226332,4181,10.0
68719,226332,6351,7.0
68720,226332,4059,8.0
68721,226332,1,9.0
68722,226332,5,7.0
68723,226332,813,8.0
68724,226332,227,8.0
68725,226332,6,9.0
68726,226371,6547,10.0
68727,226371,4999,5.0
68728,226371,1575,10.0
68729,226371,2904,10.0
68730,226371,1535,10.0
68731,226371,6205,8.0
68732,226371,6707,9.0
68733,226371,6324,8.0
68734,226386,457,10.0
68735,226386,34240,10.0
68736,226386,28735,10.0
68737,226386,11757,4.0
68738,226386,32995,10.0
68739,226397,25013,10.0
68740,226397,34599,10.0
68741,226397,164,10.0
68742,226397,36038,7.0
68743,226397,36027,3.0
68744,226397,437,10.0
68745,226398,21,7.0
68746,226398,1689,8.0
68747,226398,1535,9.0
68748,226398,7054,10.0
68749,226398,6045,8.0
68750,226398,4898,9.0
68751,226398,6707,9.0
68752,226405,10155,10.0
68753,226405,10568,8.0
68754,226405,10110,10.0
68755,226405,10161,6.0
68756,226405,10162,10.0
68757,226405,10495,10.0
68758,226405,48,10.0
68759,226405,11757,10.0
68760,226429,801,10.0
68761,226429,16498,10.0
68762,226429,6166,9.0
68763,226429,889,10.0
68764,226429,467,10.0
68765,226429,6512,10.0
68766,226429,13659,10.0
68767,226429,4224,10.0
68768,226438,40956,8.0
68769,226438,39587,10.0
68770,226438,40540,10.0
68771,226438,39547,10.0
68772,226438,31240,10.0
68773,226438,11757,10.0
68774,226520,61,6.0
68775,226520,5114,8.0
68776,226520,3092,6.0
68777,226520,853,9.0
68778,226520,3457,7.0
68779,226559,6702,6.0
68780,226559,13655,7.0
68781,226559,15315,7.0
68782,226559,20507,8.0
68783,226559,16498,10.0
68784,226559,9253,10.0
68785,226559,11757,6.0
68786,226559,523,9.0
68787,226569,1535,10.0
68788,226569,23251,8.0
68789,226569,8769,10.0
68790,226569,22135,10.0
68791,226569,29786,9.0
68792,226619,777,8.0
68793,226619,1887,8.0
68794,226619,481,7.0
68795,226619,268,9.0
68796,226619,934,9.0
68797,226619,5680,9.0
68798,226619,853,8.0
68799,226635,32995,9.0
68800,226635,15051,9.0
68801,226635,19111,9.0
68802,226635,10620,10.0
68803,226635,5530,8.0
68804,226697,21,10.0
68805,226697,1575,10.0
68806,226697,2904,10.0
68807,226697,20,8.0
68808,226697,1735,8.0
68809,226697,30,5.0
68810,226697,12445,9.0
68811,226697,2581,10.0
68812,226724,10790,7.0
68813,226724,25397,5.0
68814,226724,6702,10.0
68815,226724,34403,6.0
68816,226724,8841,6.0
68817,226724,9936,8.0
68818,226724,10110,5.0
68819,226724,30307,7.0
68820,226724,2993,8.0
68821,226724,23233,9.0
68822,226728,11111,7.0
68823,226728,6746,8.0
68824,226728,5114,9.0
68825,226728,8630,6.0
68826,226728,6213,8.0
68827,226728,4654,9.0
68828,226728,4224,9.0
68829,226728,14741,7.0
68830,226728,26055,8.0
68831,226728,18277,5.0
68832,226743,269,9.0
68833,226743,270,10.0
68834,226743,18679,10.0
68835,226743,16498,9.0
68836,226743,2001,10.0
68837,226743,8795,10.0
68838,226743,20,6.0
68839,226745,226,7.0
68840,226745,5114,9.0
68841,226745,33,9.0
68842,226745,45,8.0
68843,226745,44,9.0
68844,226745,2418,10.0
68845,226782,8769,8.0
68846,226782,10020,8.0
68847,226782,13659,8.0
68848,226782,527,7.0
68849,226782,8861,7.0
68850,226789,14833,3.0
68851,226789,18119,8.0
68852,226789,16742,9.0
68853,226789,9919,10.0
68854,226789,889,8.0
68855,226789,15809,9.0
68856,226827,5525,10.0
68857,226827,7059,6.0
68858,226827,11285,7.0
68859,226827,15583,8.0
68860,226827,9289,10.0
68861,226827,3092,9.0
68862,226827,14467,10.0
68863,226827,9926,10.0
68864,226827,3470,10.0
68865,226827,17895,5.0
68866,226830,31964,10.0
68867,226830,6702,10.0
68868,226830,34933,10.0
68869,226830,226,10.0
68870,226830,11499,10.0
68871,226830,7724,10.0
68872,226830,9253,10.0
68873,226842,857,9.0
68874,226842,269,9.0
68875,226842,934,9.0
68876,226842,3702,10.0
68877,226842,33,10.0
68878,226842,3342,9.0
68879,226890,21995,5.0
68880,226890,6747,8.0
68881,226890,28121,7.0
68882,226890,3731,7.0
68883,226890,8525,7.0
68884,226890,10080,5.0
68885,226890,6045,6.0
68886,226890,3455,6.0
68887,226940,11061,7.0
68888,226940,9989,5.0
68889,226940,2904,8.0
68890,226940,5114,10.0
68891,226940,28891,10.0
68892,226940,30276,9.0
68893,226940,9253,10.0
68894,226959,8557,9.0
68895,226959,1292,6.0
68896,226959,1818,8.0
68897,226959,270,6.0
68898,226959,578,10.0
68899,226959,431,8.0
68900,226959,33,9.0
68901,226959,597,8.0
68902,226959,199,9.0
68903,226959,440,9.0
68904,227002,14833,10.0
68905,227002,11761,9.0
68906,227002,6880,10.0
68907,227002,918,10.0
68908,227002,9969,10.0
68909,227002,15417,10.0
68910,227002,3503,8.0
68911,227002,9863,10.0
68912,227002,3588,10.0
68913,227002,13663,10.0
68914,227047,269,9.0
68915,227047,20,9.0
68916,227047,527,7.0
68917,227047,154,7.0
68918,227047,3457,8.0
68919,227047,550,7.0
68920,227063,32282,10.0
68921,227063,12291,9.0
68922,227063,29067,7.0
68923,227063,918,9.0
68924,227063,28171,10.0
68925,227112,28999,10.0
68926,227112,2904,10.0
68927,227112,40046,10.0
68928,227112,40748,9.0
68929,227112,41353,9.0
68930,227112,40052,10.0
68931,227113,38691,8.0
68932,227113,223,7.0
68933,227113,6033,8.0
68934,227113,37105,8.0
68935,227113,40010,7.0
68936,227113,33206,8.0
68937,227113,38759,8.0
68938,227113,37430,9.0
68939,227113,25157,7.0
68940,227117,15583,9.0
68941,227117,6682,8.0
68942,227117,8525,10.0
68943,227117,10080,10.0
68944,227117,11757,10.0
68945,227117,2129,7.0
68946,227130,356,8.0
68947,227130,11771,10.0
68948,227130,11111,10.0
68949,227130,9330,9.0
68950,227130,8630,5.0
68951,227130,9756,9.0
68952,227130,10161,8.0
68953,227130,4224,7.0
68954,227134,2251,9.0
68955,227134,14345,9.0
68956,227134,11843,9.0
68957,227134,356,10.0
68958,227134,10620,10.0
68959,227134,16498,10.0
68960,227134,9863,10.0
68961,227134,11757,10.0
68962,227158,40454,10.0
68963,227158,40776,10.0
68964,227158,40748,10.0
68965,227158,40497,10.0
68966,227158,41389,10.0
68967,227179,30,7.0
68968,227179,36882,9.0
68969,227179,1604,10.0
68970,227179,30276,6.0
68971,227179,11757,7.0
68972,227179,35790,10.0
68973,227179,37430,10.0
68974,227179,22319,5.0
68975,227222,11111,10.0
68976,227222,11701,10.0
68977,227222,10719,8.0
68978,227222,14967,8.0
68979,227222,14353,10.0
68980,227222,6702,10.0
68981,227222,16498,9.0
68982,227348,41433,10.0
68983,227348,317,9.0
68984,227348,40497,10.0
68985,227348,37675,9.0
68986,227348,30484,9.0
68987,227348,36511,10.0
68988,227348,31043,10.0
68989,227348,5114,10.0
68990,227348,22319,10.0
68991,227348,27899,10.0
68992,227383,1222,7.0
68993,227383,232,8.0
68994,227383,2167,7.0
68995,227383,8425,8.0
68996,227383,7054,9.0
68997,227383,19221,8.0
68998,227383,2923,7.0
68999,227383,11757,7.0
69000,227398,1535,8.0
69001,227398,3092,7.0
69002,227398,877,10.0
69003,227398,322,8.0
69004,227398,4224,7.0
69005,227416,41433,9.0
69006,227416,431,8.0
69007,227416,17074,10.0
69008,227416,32,9.0
69009,227416,199,8.0
69010,227416,16498,7.0
69011,227416,9253,10.0
69012,227416,33352,10.0
69013,227432,57,9.0
69014,227432,889,9.0
69015,227432,1535,10.0
69016,227432,245,8.0
69017,227432,8074,9.0
69018,227432,9756,10.0
69019,227432,1210,8.0
69020,227432,853,10.0
69021,227432,1943,8.0
69022,227432,11757,8.0
69023,227580,777,10.0
69024,227580,6707,9.0
69025,227580,121,9.0
69026,227580,4898,10.0
69027,227580,205,10.0
69028,227593,21,9.0
69029,227593,1535,9.0
69030,227593,552,9.0
69031,227593,1313,9.0
69032,227593,120,8.0
69033,227593,853,9.0
69034,227593,4896,8.0
69035,227593,71,7.0
69036,227593,5060,8.0
69037,227593,1604,8.0
69038,227612,59,10.0
69039,227612,226,10.0
69040,227612,934,10.0
69041,227612,1889,10.0
69042,227612,3652,10.0
69043,227612,431,10.0
69044,227612,2926,9.0
69045,227612,199,10.0
69046,227612,523,10.0
69047,227612,2129,9.0
69048,227619,2889,10.0
69049,227619,1222,7.0
69050,227619,249,10.0
69051,227619,853,10.0
69052,227619,3457,10.0
69053,227619,4722,8.0
69054,227619,20,7.0
69055,227663,27655,9.0
69056,227663,24439,10.0
69057,227663,26243,10.0
69058,227663,22199,10.0
69059,227663,22729,10.0
69060,227663,25159,9.0
69061,227663,22319,9.0
69062,227677,269,7.0
69063,227677,47,10.0
69064,227677,1575,10.0
69065,227677,2025,10.0
69066,227677,552,8.0
69067,227677,1313,9.0
69068,227677,874,10.0
69069,227677,5630,8.0
69070,227677,2001,10.0
69071,227677,482,7.0
69072,227684,57,10.0
69073,227684,1575,10.0
69074,227684,2904,10.0
69075,227684,121,10.0
69076,227684,239,10.0
69077,227684,1210,10.0
69078,227684,205,9.0
69079,227684,5681,10.0
69080,227684,4224,10.0
69081,227732,4975,10.0
69082,227732,1575,10.0
69083,227732,2904,10.0
69084,227732,1535,5.0
69085,227732,4280,10.0
69086,227732,4282,10.0
69087,227732,5205,10.0
69088,227732,9756,10.0
69089,227732,2001,10.0
69090,227734,24833,7.0
69091,227734,21,10.0
69092,227734,7059,4.0
69093,227734,11285,10.0
69094,227734,18679,10.0
69095,227734,21659,8.0
69096,227734,19315,9.0
69097,227734,11757,10.0
69098,227734,21881,9.0
69099,227740,23273,10.0
69100,227740,30123,8.0
69101,227740,6166,8.0
69102,227740,14345,9.0
69103,227740,6880,10.0
69104,227740,8277,7.0
69105,227740,19815,10.0
69106,227740,4063,9.0
69107,227740,10396,8.0
69108,227740,263,8.0
69109,227756,11285,8.0
69110,227756,22877,8.0
69111,227756,6547,10.0
69112,227756,5060,10.0
69113,227756,228,10.0
69114,227756,1887,7.0
69115,227756,3457,10.0
69116,227756,31229,10.0
69117,227756,6702,2.0
69118,227842,269,10.0
69119,227842,1735,10.0
69120,227842,21,10.0
69121,227842,813,10.0
69122,227842,249,10.0
69123,227842,20,10.0
69124,227842,392,10.0
69125,227850,121,7.0
69126,227850,1292,9.0
69127,227850,857,10.0
69128,227850,150,10.0
69129,227850,1535,8.0
69130,227850,227,10.0
69131,227850,431,6.0
69132,227850,442,5.0
69133,227850,199,6.0
69134,227866,59,9.0
69135,227866,226,8.0
69136,227866,20,9.0
69137,227866,202,10.0
69138,227866,269,8.0
69139,227911,269,9.0
69140,227911,889,9.0
69141,227911,1519,9.0
69142,227911,226,9.0
69143,227911,384,9.0
69144,227911,11617,8.0
69145,227911,8074,9.0
69146,227937,34618,7.0
69147,227937,31964,6.0
69148,227937,20583,9.0
69149,227937,14719,8.0
69150,227937,30831,7.0
69151,227937,16498,10.0
69152,227937,38524,10.0
69153,227937,33486,5.0
69154,227937,11061,8.0
69155,227937,37450,5.0
69156,227945,934,7.0
69157,227945,10620,9.0
69158,227945,20,10.0
69159,227945,5681,7.0
69160,227945,11757,10.0
69161,227994,1535,8.0
69162,227994,1571,9.0
69163,227994,32281,9.0
69164,227994,6033,10.0
69165,227994,813,9.0
69166,228030,32828,8.0
69167,228030,11843,7.0
69168,228030,17895,7.0
69169,228030,8074,8.0
69170,228030,32182,9.0
69171,228030,853,7.0
69172,228030,30015,7.0
69173,228030,23273,8.0
69174,228030,14227,9.0
69175,228030,16742,7.0
69176,228042,16,7.0
69177,228042,6045,8.0
69178,228042,2034,10.0
69179,228042,7724,8.0
69180,228042,3470,7.0
69181,228042,4224,9.0
69182,228042,9656,7.0
69183,228091,1735,7.0
69184,228091,21,10.0
69185,228091,268,10.0
69186,228091,32281,10.0
69187,228091,38397,5.0
69188,228091,30276,10.0
69189,228091,34134,8.0
69190,228091,16498,7.0
69191,228091,918,6.0
69192,228091,1535,6.0
69193,228119,6347,6.0
69194,228119,269,10.0
69195,228119,1536,10.0
69196,228119,1735,7.0
69197,228119,68,8.0
69198,228119,1686,10.0
69199,228119,2994,10.0
69200,228119,323,6.0
69201,228119,20,6.0
69202,228119,24,9.0
69203,228124,10396,9.0
69204,228124,34382,5.0
69205,228124,1535,10.0
69206,228124,14719,8.0
69207,228124,20899,8.0
69208,228124,26055,9.0
69209,228124,34599,7.0
69210,228124,30276,9.0
69211,228140,15085,10.0
69212,228140,11013,6.0
69213,228140,322,8.0
69214,228140,4722,8.0
69215,228140,3457,8.0
69216,228167,1482,9.0
69217,228167,5060,6.0
